1.855680400000000009e+04,1.675964400000000023e+04,1.428529099999999926e+04,1.345321199999999772e+04,1.140699499999999716e+04,8.817289000000000669e+03,7.425771999999999935e+03,5.876593999999999141e+03,3.512876000000000204e+03,1.456662000000000489e+03
1.922504400000000169e+04,1.651480799999999726e+04,1.468527699999999641e+04,1.334210499999999956e+04,1.236036400000000322e+04,1.014847099999999773e+04,8.145904999999997926e+03,6.581254000000001724e+03,4.331582653061223937e+03,1.973732999999999947e+03
1.907325000000000364e+04,1.796735918367347040e+04,1.677181000000000131e+04,1.310435000000000036e+04,1.251262900000000081e+04,1.056329899999999907e+04,8.831380000000002838e+03,6.887851020408164914e+03,4.451669999999999163e+03,2.192132000000000517e+03
2.070077400000000489e+04,1.908988600000000588e+04,1.642328399999999601e+04,1.555216799999999967e+04,1.421662599999999657e+04,1.126069599999999809e+04,9.121610000000000582e+03,7.443636000000001332e+03,4.723055999999999585e+03,2.518467999999999847e+03
2.390141399999999339e+04,2.101681200000000172e+04,1.875381100000000151e+04,1.613475700000000506e+04,1.498442200000000230e+04,1.275539800000000105e+04,1.029527200000000084e+04,7.918845000000001164e+03,5.305534000000001470e+03,2.512606122448979932e+03
3.122840499999999884e+04,2.731590500000000611e+04,2.425726099999999133e+04,2.029451699999999619e+04,1.854426734693877370e+04,1.564896800000000258e+04,1.278101836734694007e+04,1.002740500000000065e+04,6.636936000000002423e+03,3.248351999999999407e+03
4.673222100000000501e+04,4.280874081632653542e+04,3.725591200000000390e+04,3.470244000000000233e+04,2.869264400000000023e+04,2.388065100000000530e+04,1.920663300000000163e+04,1.411506400000000394e+04,9.471161000000003696e+03,4.363213999999999032e+03
6.352820700000002398e+04,5.424207400000000052e+04,4.988069300000000658e+04,4.419526224489796004e+04,3.540564000000000669e+04,2.898155600000000049e+04,2.497221836734693716e+04,1.801226800000000003e+04,1.192728000000000247e+04,5.771857000000000880e+03
7.341295899999998801e+04,6.803936399999998685e+04,5.861345699999999488e+04,5.045338700000000972e+04,4.443291100000000733e+04,3.720501900000000023e+04,2.833789897959182781e+04,2.182650500000000102e+04,1.387530299999999988e+04,6.537479999999997744e+03
8.017364899999999034e+04,7.787050000000000000e+04,6.856916899999997986e+04,5.905740699999999197e+04,4.916021700000000419e+04,4.108179800000000978e+04,3.239613061224488774e+04,2.439356700000000637e+04,1.581078400000000329e+04,7.375479000000001179e+03
