4.254941451609328099e-04,4.674364590702479090e-04,5.372482505872544414e-04,6.507745633167714983e-04,5.736371806185922365e-04,8.388323413558362515e-04,1.181907743445024346e-03,1.355271958732414328e-03,2.180440050675162920e-03,3.959242039053482640e-03
3.191288447196882522e-04,3.883120582185991903e-04,4.176647432492752677e-04,4.780646118441543840e-04,5.692513678243002083e-04,6.912963410073700091e-04,8.926560247341385921e-04,1.404915674488425251e-03,1.810196329104152161e-03,2.860512282941907701e-03
3.055071852690270087e-04,3.086406637949535192e-04,3.956160855499185505e-04,4.295662216761225944e-04,5.015872411176264690e-04,6.504055587156207024e-04,8.208069139483564368e-04,1.222210203083136729e-03,1.760328772062999710e-03,2.958442700293145884e-03
3.049367275073990588e-04,3.130868545533609256e-04,3.355341319541239680e-04,4.037568266369519925e-04,5.239208736502844795e-04,5.621163745126148050e-04,8.118020113067818226e-04,1.170810680390688878e-03,1.591351398693302728e-03,3.290461176585513306e-03
2.475007005722158521e-04,3.086874802098737449e-04,3.802070016322814145e-04,3.838198666737355235e-04,4.876344259052375917e-04,5.771303590795634183e-04,7.292590230453581618e-04,1.006615348491547018e-03,1.512478597744172345e-03,2.683119005614577248e-03
2.703533887708048605e-04,3.042083736363546424e-04,3.087304464525945729e-04,4.080029186415508780e-04,4.219809537846228096e-04,5.350687720979122779e-04,6.035689162709571842e-04,9.182653942252289904e-04,1.329301294403711009e-03,2.481311028563780181e-03
2.360872818136406249e-04,2.670994348052675000e-04,2.947489015166876946e-04,3.524067289667151028e-04,3.767820987218273559e-04,4.598655874845738491e-04,6.385198845316279997e-04,7.803373017648409593e-04,1.142210609221001394e-03,2.148475792250114855e-03
2.590377153399750737e-04,2.726816942492750256e-04,3.010422082697413598e-04,3.362617633278994493e-04,3.712006558374305568e-04,4.971901297273364053e-04,5.287161089008415079e-04,8.473173826417318769e-04,1.114634881171630001e-03,1.999108682770719611e-03
2.538327278768568286e-04,2.435493948756433280e-04,2.970913228351602215e-04,3.214295691738595483e-04,3.997910173418100436e-04,4.825430942776923063e-04,5.386806859371012128e-04,6.816714955700394450e-04,1.046322249768899711e-03,1.722630051528223046e-03
2.181402330325836762e-04,2.790783892810420668e-04,3.073356931941102375e-04,3.202837894558195468e-04,3.786289980898851484e-04,4.208732909644116835e-04,6.104395841593967999e-04,7.150106812324424996e-04,1.028757761271005371e-03,1.771644680516469301e-03
