1.502999575193911808e-01,1.105619627834766999e-01,1.387172784844014906e-01,1.165561153846745440e-01,9.712596955537863841e-02,1.000256488415983552e-01,1.129001636402557490e-01,1.385094767750127964e-01,1.245459751688992589e-01,1.157552332432471576e-01
1.065451966842223125e-01,1.082850759545266189e-01,1.251757396971125147e-01,1.125249607495692333e-01,9.606288139700853990e-02,1.104501169727153398e-01,9.568690239556147670e-02,9.825961674960127790e-02,1.180974071047833779e-01,1.165036394408027337e-01
1.247170710650153114e-01,1.084969486065385930e-01,1.247720679552514339e-01,9.556848487745760179e-02,9.861112194075431769e-02,1.165700062719212116e-01,9.787370075391882418e-02,1.052667878752367447e-01,9.446129186665537525e-02,1.170360893705948979e-01
9.488645347769882055e-02,1.200298049120203103e-01,1.044937272290482055e-01,1.147352063709441011e-01,9.336114396586941977e-02,9.699497254365367638e-02,1.048186095963516695e-01,1.004203525977551831e-01,8.934165187646650463e-02,8.635973314364550624e-02
9.887649843962248442e-02,9.507370034100852407e-02,1.080335032717352900e-01,1.147794829241476910e-01,1.238634005941105926e-01,1.033403306035988872e-01,8.171297192199487858e-02,9.763981462121323895e-02,7.563513713603764455e-02,8.305504343178155002e-02
9.646015069690144772e-02,1.059589964000613033e-01,7.904778135416107299e-02,1.107042331967062754e-01,9.492521380816533461e-02,8.041156562324967838e-02,1.096597327400189448e-01,8.785809307713857152e-02,8.658808104708076714e-02,8.083465505847005350e-02
7.299071384695199338e-02,8.438114686781458817e-02,8.732231291962679054e-02,1.038385882871091653e-01,1.060761511188635375e-01,8.997868599325040129e-02,7.842777586783990229e-02,6.943770687207083403e-02,7.521305369288804055e-02,6.833149138088043251e-02
6.842133767500503672e-02,7.691830088611099903e-02,8.120173463402315106e-02,7.525493560235246848e-02,1.014846961005766990e-01,8.294675831735411065e-02,6.133482690703528917e-02,8.405700664406272338e-02,6.681470433799459319e-02,5.258092904352880403e-02
8.139556812990933476e-02,5.797193619955023219e-02,8.401570240229394582e-02,6.070182260252237477e-02,6.061198609912767793e-02,7.541431660709138618e-02,6.480922712106662598e-02,6.791781619751695309e-02,6.166773479607472186e-02,6.256371274504002322e-02
4.660040621484357742e-02,6.910728517837977369e-02,5.032012282208792042e-02,6.519023890878805627e-02,5.921498950970688346e-02,6.846502376789061206e-02,7.888200368728175149e-02,6.422692981931585332e-02,5.226455639483774951e-02,7.714948184654545071e-02
