1.101674267042728388e+03,8.599071676058553066e+02,1.353871192659896224e+03,2.988022183895381659e+03,1.505377385963354527e+03,1.520635126599259138e+03,1.426284516394376396e+03,5.176767379903735673e+02,9.010202958849532706e+02,9.134853255849865263e+02
1.882084306855664408e+03,7.361323112424096280e+02,2.268389695290614327e+03,5.467292731760300057e+02,1.946289982980677451e+03,7.440633382416106087e+02,9.890227851712785423e+02,7.896707099117070356e+02,6.750796154005320204e+02,6.403505221410877084e+02
1.485022746021359126e+03,1.943788136994636261e+03,1.412440800049134396e+03,1.041208753834800063e+03,1.061062093043881760e+03,8.664880945624493052e+02,1.134679894016282560e+03,5.250426894598060699e+02,3.673998843689142291e+02,5.618619225436950728e+02
1.176882120718925080e+03,1.440331954952936030e+03,1.493358007078086302e+03,1.180852738094838969e+03,7.944856190382560044e+02,9.207219524829955617e+02,6.478819134224934260e+02,5.914595820311513990e+02,6.557239680318659794e+02,4.732032007420481818e+02
1.181286939786401035e+03,1.873228304304570429e+03,6.785799597461505073e+02,7.974665915723556964e+02,5.496885866649901118e+02,1.280470913100843973e+03,4.920683015290173898e+02,8.398012223809893158e+02,4.510311100449310402e+02,3.749026307595206049e+02
2.161263094509355142e+03,1.146054626339374408e+03,1.247309018235685244e+03,2.037799349116136227e+03,1.438634582451475808e+03,7.453566284542877156e+02,6.314869148834754924e+02,7.336975538316731900e+02,6.247237608463751712e+02,1.887938076172337958e+02
1.517760661786045603e+03,1.427457170170080872e+03,1.773686183703968481e+03,1.706328270574596218e+03,1.913568186221558335e+03,8.078397777844370466e+02,8.735662774997595079e+02,6.020272653523472854e+02,5.326513264822602878e+02,2.939023160231465113e+02
1.851284333438470412e+03,1.231642853641131751e+03,1.339442090257659629e+03,1.287864861293009653e+03,1.541984439310768721e+03,1.010545742761406700e+03,7.723822828199757851e+02,4.827322139927981084e+02,6.316945493146605486e+02,3.989354050819770805e+02
2.599145746500469158e+03,1.112715501172946688e+03,1.772318329252430658e+03,7.873851347448012348e+02,1.076152539435113340e+03,9.524222085529374908e+02,7.022499753680273216e+02,7.368856753505441475e+02,4.990697910561004846e+02,2.325049950410588622e+02
2.265008126053921387e+03,1.256832850342789470e+03,1.733312969062706316e+03,1.143269982922156260e+03,9.436029975012004343e+02,9.016148787936861027e+02,5.195681063480699322e+02,6.881635495472972934e+02,5.524979544052342817e+02,3.297499816594886966e+02
