3.555436191743888696e-01,3.615297012559540168e-01,3.666144554669507061e-01,3.843359617352515856e-01,4.045934170953403575e-01,4.471183823426310711e-01,4.769770795653419659e-01,5.532118907023952925e-01,6.578376764724289671e-01,7.791007391982680552e-01
2.896332500459024017e-01,3.010036790265247508e-01,3.080078242830743829e-01,3.289047632861031301e-01,3.311206235775946416e-01,3.494842998091933772e-01,3.933871057258297443e-01,4.151466116422345976e-01,4.758950513923731473e-01,6.504669416164813311e-01
2.627538154271842896e-01,2.780499888483503046e-01,2.787458132246818931e-01,2.886502440545725690e-01,3.019287462752701656e-01,3.304479183758798899e-01,3.533741920340194853e-01,3.783542291687275183e-01,4.353019889292537026e-01,5.681480758007880771e-01
2.441362068347797398e-01,2.596526509143774475e-01,2.666033045333831009e-01,2.721737044554536356e-01,2.949164525465244879e-01,3.004428145219749657e-01,3.250542087544024961e-01,3.500678655847695442e-01,3.971286428952597314e-01,5.011603713145882377e-01
2.260258920192285137e-01,2.378108989410246399e-01,2.402801881478366375e-01,2.615949616756680918e-01,2.712820340393565233e-01,2.855559341653034489e-01,3.121673856402994995e-01,3.409475391649333664e-01,3.783723238817393586e-01,4.596062577151777129e-01
1.841212479534257151e-01,1.876223760278243058e-01,2.011987769082790867e-01,2.113760776782580841e-01,2.210153058415078586e-01,2.375953143694414793e-01,2.492377985991295897e-01,2.830819374415532441e-01,3.226061330335523447e-01,3.896298729556996743e-01
1.515440126011001476e-01,1.572683054581716366e-01,1.643892915588853754e-01,1.853885793161356432e-01,1.881910435942642512e-01,2.095323019712724277e-01,2.202149689414479583e-01,2.404809358021982868e-01,2.746616603962028225e-01,3.337918980938916480e-01
1.457126859520598283e-01,1.473429831487519659e-01,1.574886702687517681e-01,1.675912397621358851e-01,1.658314004326422730e-01,1.850841801863868930e-01,2.121615585373031743e-01,2.186896201654236205e-01,2.618676104556242890e-01,3.168645022898688990e-01
1.323418923349360676e-01,1.503594173915135668e-01,1.504010884397660730e-01,1.496955679521231042e-01,1.676851591707898548e-01,1.791535559100724262e-01,1.914298331176714218e-01,2.148303020907385008e-01,2.406440226787722736e-01,2.925433280370069444e-01
1.319781628073622981e-01,1.465593308883468282e-01,1.446014435144778176e-01,1.505510551746335468e-01,1.475845384420758633e-01,1.679954028698661395e-01,1.878547747445632743e-01,2.059176844472243029e-01,2.301103144741273032e-01,2.860948350415811192e-01
