5.641953121159781759e-01,5.541404378762806449e-01,5.512285344213714300e-01,5.385822872619780988e-01,5.496134979129407849e-01,5.445687150080459338e-01,5.351919350526878061e-01,5.435068342880881032e-01,5.526951703533428129e-01,5.787020256989426903e-01
5.904143232201652935e-01,5.844245222689338215e-01,5.845488499385934622e-01,5.900215939717736724e-01,5.718449740618370969e-01,5.791859316470457930e-01,5.672340837648612855e-01,5.726452116583832241e-01,5.776924403688122878e-01,5.690492221377428939e-01
5.874308499656741844e-01,6.416226884776214945e-01,5.991222266895042114e-01,6.059369151680644716e-01,5.880834328050932314e-01,6.195220926272778650e-01,5.775497648826815045e-01,5.921445397616811324e-01,5.818130135463165375e-01,5.821449903324089625e-01
6.169709907367806334e-01,6.129276824090552633e-01,6.210996163250321889e-01,6.028678475117077440e-01,6.069031332114005473e-01,6.264316627370175583e-01,5.886254570484126258e-01,5.971081566141546171e-01,5.966716664104562140e-01,6.132375918999639630e-01
6.230712130252574754e-01,6.171969763196158976e-01,6.236033354265830830e-01,6.106212418605160286e-01,6.148257261440600585e-01,5.959071154927508829e-01,5.900036107836775789e-01,6.300240221814181751e-01,6.169989190877985807e-01,6.038124251678584908e-01
6.417513623446479132e-01,6.521602833858315407e-01,6.713503895519170594e-01,6.852057162444030736e-01,6.377134444329197738e-01,6.358350396668409621e-01,6.464409851789164607e-01,6.567708527839741794e-01,6.479675640541678883e-01,6.317998594526585965e-01
6.914439512654884101e-01,6.812540467389260890e-01,6.696679058142336327e-01,6.738057452705075168e-01,6.391819242870174778e-01,6.813697133897638203e-01,6.768379657447133324e-01,6.706512559915619454e-01,6.854275614378911863e-01,6.487397522625033552e-01
7.127123988787471554e-01,6.827065488632082513e-01,6.885976238804425442e-01,6.877514827848861811e-01,6.851745830469435639e-01,7.001597951203567538e-01,6.802479250309864112e-01,7.078789428555580798e-01,7.174782547038961455e-01,6.666885620353772968e-01
6.816588068865404582e-01,6.798286348564275272e-01,6.984323677703949684e-01,6.791229449486134717e-01,7.016817744240063659e-01,7.100933025241357166e-01,6.745040421736565595e-01,6.850556018074367426e-01,6.897477128411950709e-01,6.841184310460981521e-01
6.759557710293736532e-01,7.086710135211400363e-01,7.100766203928933207e-01,7.092587643963496058e-01,6.964647228604752272e-01,7.151931395656609958e-01,7.010711326632960150e-01,7.016618098357652045e-01,6.822684447402141972e-01,6.958761161400477402e-01
