2.743497823811569702e+01,2.317695114528940081e+01,2.801008118389157886e+01,2.545595846572155452e+01,2.986069705696544929e+01,3.112311529325862836e+01,3.915842066996385995e+01,4.450147526310021817e+01,6.985323238786459399e+01,2.263566056695356394e+02
1.797034047004931523e+01,2.080492821001876180e+01,1.771944740352291703e+01,1.829090700481872389e+01,1.794791480172484910e+01,1.765103768109806737e+01,1.568637179638371926e+01,2.166233553993382088e+01,2.793010790887271355e+01,5.891888527568848843e+01
1.991923976482850378e+01,1.860530723049425106e+01,2.131863124180601687e+01,1.538719162277769925e+01,1.807751912070575884e+01,1.716142651022775922e+01,1.471579246992461343e+01,1.565565931196760907e+01,1.600575663373117408e+01,2.770122171093748875e+01
2.520218053779328216e+01,1.828903641978961048e+01,1.985491179255759420e+01,1.977495554421558666e+01,1.660655239312926312e+01,1.720912662510060187e+01,1.560514513619537169e+01,1.346663683921967269e+01,1.418121037034344845e+01,2.407212371594195588e+01
2.649848913985002952e+01,2.492713933639258528e+01,2.187411905347440211e+01,1.858390675559090255e+01,1.740966545031057322e+01,1.909493428471012777e+01,1.611682010631741946e+01,1.388226220314442649e+01,1.309823486199930187e+01,1.898645724486653918e+01
3.775294863826741931e+01,3.557795746213651000e+01,3.141417202878101023e+01,2.841100574866236173e+01,2.676673819760746298e+01,2.466667462226677188e+01,2.184502067454643282e+01,1.586810857798797159e+01,1.408391570798907644e+01,1.296305003738863704e+01
6.190625284883454782e+01,5.890828933331321338e+01,5.459232856801866518e+01,4.592617326174923420e+01,4.089285968870566279e+01,3.619736166787066622e+01,3.119638195353914512e+01,2.463709567190060312e+01,2.042458951872307793e+01,1.457118567047107405e+01
7.927145281239999974e+01,7.836614831117896074e+01,6.706930793400182722e+01,6.259865786343191729e+01,5.748898948104878315e+01,4.849152799751416154e+01,3.833621144766527777e+01,3.400721511581148349e+01,2.485750031587164699e+01,1.867957983121664611e+01
1.081651855315921296e+02,9.595176320645954604e+01,7.721004255763888580e+01,7.905428231917285586e+01,6.689196440123247100e+01,6.027747283748512075e+01,5.516010599196449959e+01,4.373672724208362439e+01,3.105239503670304302e+01,2.304223121066232949e+01
1.276747129719771010e+02,1.107589697061761882e+02,1.189236160133019382e+02,9.972042446540274341e+01,9.066002694020789932e+01,7.051136660844863968e+01,6.669681678106134370e+01,4.218043255137834535e+01,3.665204404231300117e+01,2.970035921510893928e+01
