2.694278281017874806e-04,3.070144105170870513e-04,3.052724444399592687e-04,3.723582925167828110e-04,4.177848994331912120e-04,5.433908917535057144e-04,6.900694966356431693e-04,7.277738823712143158e-04,1.302285131438838143e-03,2.207100636482539017e-03
2.655832672190774945e-04,3.129147158010991319e-04,3.342770417322864750e-04,3.720661009032053858e-04,4.131815238939094692e-04,5.178862136397802997e-04,6.451297940582599371e-04,8.544857976979414356e-04,1.237990835471118947e-03,2.117475774919811218e-03
2.587357337398200506e-04,2.751323594428750760e-04,3.154731720104984893e-04,3.577835247315568979e-04,4.786338508219982598e-04,nan,6.751377494055527204e-04,7.663670252729384760e-04,1.154828043870473981e-03,2.030907553385009456e-03
2.504498266750890875e-04,2.794299343920414263e-04,2.919077750625313490e-04,3.427628238501122444e-04,3.869441132271877852e-04,4.905240088658505398e-04,6.133516928265945328e-04,8.259454006812105625e-04,1.198927484185224055e-03,2.011139901740975188e-03
2.400887100449279198e-04,2.559400564907530129e-04,3.234044540298262231e-04,3.416351112661140162e-04,3.946414305106244825e-04,4.838969637653566815e-04,5.886792010604150003e-04,7.898235026449523973e-04,nan,2.088933087907027426e-03
2.068767469479582816e-04,2.079037518858042194e-04,2.484416591751453644e-04,2.566469785098705924e-04,3.185380464456641467e-04,4.380284475219669953e-04,5.490728237136412995e-04,7.179454238682777146e-04,1.072797040342988832e-03,2.164480951709406038e-03
1.832279782332349211e-04,2.344750691905606098e-04,2.217870468046229040e-04,2.618930968801726341e-04,3.176523002388638005e-04,3.845490551085807649e-04,5.058841000663723535e-04,5.599122525961209695e-04,9.349481038141223450e-04,1.902748386147245802e-03
1.813137638187837792e-04,2.180184895869694613e-04,2.287440741921032978e-04,2.536401651288305490e-04,2.729899486254419366e-04,3.775081792154960452e-04,4.399212935022614674e-04,6.147907689767268457e-04,8.471704204968081176e-04,1.703031836778959307e-03
1.866224322028496574e-04,1.981825188241807551e-04,2.062346991938375843e-04,nan,nan,3.683567049796788767e-04,4.214541396021607034e-04,5.765043983369728172e-04,7.657594694370131044e-04,1.561097989082630474e-03
1.687318610766060491e-04,2.101071073908811670e-04,2.167801366628211096e-04,2.685867188632301387e-04,3.248368588169782585e-04,3.428468116114607132e-04,4.966872300011476813e-04,5.483810997430520542e-04,8.406412221320252749e-04,1.484760311376353637e-03
